"Representative","State","Amount"
"Harder Josh (D-CA)","California","$4027"
"Garrett Janet (D-OH)","Ohio","$4021"
"David Steven (D-TX)","Texas","$4006"
"Sergent Talley (D-WV)","West Virginia","$4005"
"Brown David Wilson (D-NC)","North Carolina","$4000"
"Heck Dennis (D-WA)","Washington","$4000"
"Torres Norma (D-CA)","California","$4000"
"Hagan Christina (R-OH)","Ohio","$3950"
"Hanlon Karl (D-CO)","Colorado","$3950"
"Johnson Eddie Bernice (D-TX)","Texas","$3756"
"Kirkpatrick Ann (D-AZ)","Arizona","$3746"
"Quist Robert E. (D-MT)","Montana","$3715"
"Sneathern Andrew (D-VA)","Virginia","$3700"
"Uehlinger Scott (R-PA)","Pennsylvania","$3700"
"Ruiz Raul (D-CA)","California","$3626"
"Saad Fayrouz (D-MI)","Michigan","$3626"
"Schneider Brad (D-IL)","Illinois","$3559"
"Londrigan Betsy Dirksen (D-IL)","Illinois","$3548"
"Blumenauer Earl (D-OR)","Oregon","$3532"
"McGovern James P (D-MA)","Massachusetts","$3505"
"Bass Karen (D-CA)","California","$3500"
"Huffman Jared (D-CA)","California","$3500"
"Napolitano Grace (D-CA)","California","$3500"
"Scott Austin (R-GA)","Georgia","$3500"
"Lee Barbara (D-CA)","California","$3463"
"Casten Sean (D-IL)","Illinois","$3421"
"Bjorkman Tim (D-SD)","South Dakota","$3285"
"McCormick Karen (D-CO)","Colorado","$3259"
"Gomez Jimmy (D-CA)","California","$3250"
"McKellar Shirley (D-TX)","Texas","$3206"
"Barrington Mark (R-CO)","Colorado","$3100"
"Forde Brian (D-CA)","California","$3100"
"Parrott Neil (R-MD)","Maryland","$3100"
"Vanostran Cort (D-MO)","Missouri","$3092"
"Cummings Elijah E (D-MD)","Maryland","$3088"
"Bonamici Suzanne (D-OR)","Oregon","$3079"
"Tran Mai-Khanh (D-CA)","California","$3050"
"Pocan Mark (D-WI)","Wisconsin","$3023"
"Cohen Steve (D-TN)","Tennessee","$3000"
"Davis Danny K (D-IL)","Illinois","$3000"
"Debono Dan (R-NY)","New York","$3000"
"Dent Charlie (R-PA)","Pennsylvania","$3000"
"Kelly Robin (D-IL)","Illinois","$3000"
"Schultz Debbie Wasserman (D-FL)","Florida","$3000"
"Sturgill Scott (R-FL)","Florida","$3000"
"Webster Daniel (R-FL)","Florida","$3000"
"Wallace Scott (D-PA)","Pennsylvania","$2980"
"Carbajal Salud (D-CA)","California","$2950"
"Hamadanchy Kia (D-CA)","California","$2950"
"Blankenbeker Lynne (R-NH)","New Hampshire","$2900"
"Porter Katie (D-CA)","California","$2828"
"Stevens Haley (D-MI)","Michigan","$2822"
"Deutch Ted (D-FL)","Florida","$2800"
"Jones Kevin (R-KS)","Kansas","$2800"
"Oatman Laura (D-CA)","California","$2800"
"Stanton Greg (D-AZ)","Arizona","$2756"
"Gershon Perry (D-NY)","New York","$2711"
"Doggett Lloyd (D-TX)","Texas","$2706"
"Gill David (D-IL)","Illinois","$2701"
"Suozzi Tom (D-NY)","New York","$2701"
"Braun Steve (R-IN)","Indiana","$2700"
"Campbell Tom (R-ND)","North Dakota","$2700"
"Dunbar Cynthia (R-VA)","Virginia","$2700"
"Esty Elizabeth (D-CT)","Connecticut","$2700"
"Fienning Ted (R-SC)","South Carolina","$2700"
"Friedman Alison (D-VA)","Virginia","$2700"
"Hoeber Amie (R-MD)","Maryland","$2700"
"Leroy Dave (R-ID)","Idaho","$2700"
"Levin Naomi (R-NY)","New York","$2700"
"Muroff Dan (D-PA)","Pennsylvania","$2700"
"Roe Phil (R-TN)","Tennessee","$2700"
"Rooney Francis (R-FL)","Florida","$2700"
"Sweny Sara Kellen (I-TX)","Texas","$2700"
"Tannahill Tyler (R-KS)","Kansas","$2700"
"Vargas Steve (R-CA)","California","$2700"
"Wynes Jeremy (R-IL)","Illinois","$2700"
"Westin Jason (D-TX)","Texas","$2690"
"Schiff Adam (D-CA)","California","$2638"
"Morales Diego (R-IN)","Indiana","$2600"
"Trahan Lori (D-MA)","Massachusetts","$2600"
"Rose Max (D-NY)","New York","$2581"
"Heng Elizabeth (R-CA)","California","$2525"
"Gallego Ruben (D-AZ)","Arizona","$2503"
"Fortenberry Jeff (R-NE)","Nebraska","$2500"
"Kim Donna Mercado (D-HI)","Hawaii","$2500"
"Lawrence Brenda (D-MI)","Michigan","$2500"
"Mccauley Greg (R-PA)","Pennsylvania","$2500"
"Meeks Gregory (D-NY)","New York","$2500"
"Patel Suraj (D-NY)","New York","$2500"
"Pearce Steve (R-NM)","New Mexico","$2500"
"Rab Raji (D-CA)","California","$2500"
"Sedillo Lopez Antoinette (D-NM)","New Mexico","$2500"
"Titus Dina (D-NV)","Nevada","$2500"
"Trott Dave (R-MI)","Michigan","$2500"
"Feehan Daniel (D-MN)","Minnesota","$2494"
"Williams Kathleen (D-MT)","Montana","$2458"
"Pureval Aftab (D-OH)","Ohio","$2378"
"Tipirneni Hiral (D-AZ)","Arizona","$2337"
"Jones Jimmy Darnell (D-TX)","Texas","$2301"
"DeSantis Ron (R-FL)","Florida","$2300"
"Cockburn Leslie (D-VA)","Virginia","$2279"
"Caforio Bryan (D-CA)","California","$2275"
"Aronoff Phillip (R-TX)","Texas","$2250"
"Brooks Mo (R-AL)","Alabama","$2250"
"Browning Kate (D-NY)","New York","$2250"
"Carson Andre (D-IN)","Indiana","$2250"
"Chin Doug (D-HI)","Hawaii","$2250"
"Mclinko Doug (R-PA)","Pennsylvania","$2250"
"Sostack Brad (R-FL)","Florida","$2250"
"Tyson Caryn (R-KS)","Kansas","$2250"
"Jhingan Vandana (R-IL)","Illinois","$2154"
"Stover Lindsey Davis (D-VA)","Virginia","$2050"
"Ojeda Richard (D-WV)","West Virginia","$2049"
"Houlahan Chrissy (D-PA)","Pennsylvania","$2023"
"Shapiro David (D-FL)","Florida","$2021"
"Connolly Gerry (D-VA)","Virginia","$2002"
"Himes Jim (D-CT)","Connecticut","$2001"
"Grossman Seth (R-NJ)","New Jersey","$2000"
"Kim Bryan (I-CA)","California","$2000"
"Nothstein Marty (R-PA)","Pennsylvania","$2000"
"Price David (D-NC)","North Carolina","$2000"
"Vargas Juan (D-CA)","California","$2000"
"Kesto Klint (R-MI)","Michigan","$1998"
"Finkenauer Abby (D-IA)","Iowa","$1971"
"Mitrano Tracy (D-NY)","New York","$1959"
"Rao Saira (D-CO)","Colorado","$1950"
"Robinson Art (R-OR)","Oregon","$1950"
"Brindisi Anthony (D-NY)","New York","$1830"
"Conyers John Jr (D-MI)","Michigan","$1816"
"Flynn Sean (R-CA)","California","$1750"
"Rhea Bill (R-CO)","Colorado","$1700"
"Tritch Courtney (D-IN)","Indiana","$1660"
"Driskell Gretchen (D-MI)","Michigan","$1638"
"Grant Andrew (R-CA)","California","$1600"
"Kihuen Ruben (D-NV)","Nevada","$1525"
"Thorburn Andy (D-CA)","California","$1513"
"Levario Miguel (D-TX)","Texas","$1506"
"McLeod-Skinner Jamie (D-OR)","Oregon","$1505"
"Watson Liz (D-IN)","Indiana","$1505"
"Grimes Demetries (D-FL)","Florida","$1500"
"Guillory Josh (R-LA)","Louisiana","$1500"
"Reichert Dave (R-WA)","Washington","$1500"
"Rooney Tom (R-FL)","Florida","$1500"
"Ross Heather (D-AZ)","Arizona","$1500"
"Ryan Pat (D-NY)","New York","$1500"
"McBath Lucy (D-GA)","Georgia","$1492"
"Applegate Douglas L (D-CA)","California","$1476"
"Kelly Brendan (D-IL)","Illinois","$1463"
"Depizzo Chris (R-OH)","Ohio","$1450"
"Scholten JD (D-IA)","Iowa","$1408"
"Long Carolyn (D-WA)","Washington","$1394"
"Savoie Tammy (D-LA)","Louisiana","$1385"
"Cobb Tedra (D-NY)","New York","$1358"
"Brownley Julia (D-CA)","California","$1351"
"DiNicola Ron (D-PA)","Pennsylvania","$1339"
"Ellison Keith (D-MN)","Minnesota","$1338"
"Oliver Julie (D-TX)","Texas","$1326"
"Keith Pam (D-FL)","Florida","$1305"
"Stockstill Danny (R-OK)","Oklahoma","$1300"
"Kuster Ann (D-NH)","New Hampshire","$1260"
"Aarestad David (D-CO)","Colorado","$1250"
"Balat David (R-TX)","Texas","$1250"
"Clarke Yvette (D-NY)","New York","$1250"
"Cunningham William (D-NJ)","New Jersey","$1250"
"Galbraith John Michael (D-OH)","Ohio","$1250"
"Grohman Marty (I-ME)","Maine","$1250"
"Kerr Andy (D-CO)","Colorado","$1250"
"Mackenzie Ryan (R-PA)","Pennsylvania","$1250"
"Martinez Damon (D-NM)","New Mexico","$1250"
"Maxwell Jim (R-NY)","New York","$1250"
"Kowall Michael (R-MI)","Michigan","$1249"
"Cox TJ (D-CA)","California","$1212"
"Leach Daylin (D-PA)","Pennsylvania","$1200"
"Pope Tommy (R-SC)","South Carolina","$1200"
"Parnell Archie (D-SC)","South Carolina","$1162"
"Soderberg Nancy (D-FL)","Florida","$1153"
"Bell Adrienne (D-TX)","Texas","$1140"
"McMurray Nate (D-NY)","New York","$1138"
"Morse Jessica (D-CA)","California","$1137"
"Evans Dwight (D-PA)","Pennsylvania","$1100"
"Rader Betsy (D-OH)","Ohio","$1071"
"Fisher Will (D-TX)","Texas","$1063"
"Maloney Sean Patrick (D-NY)","New York","$1055"
"Shirley Liuba Grechen (D-NY)","New York","$1026"
"Thompson James (D-KS)","Kansas","$1022"
"Jayapal Pramila (D-WA)","Washington","$1011"
"Sarbanes John (D-MD)","Maryland","$1003"
"Aramayo Vanessa (D-CA)","California","$1000"
"Barrera Roy (D-TX)","Texas","$1000"
"Beatty Joyce (D-OH)","Ohio","$1000"
"Byrne Leslie L (D-VA)","Virginia","$1000"
"Chaffetz Jason (R-UT)","Utah","$1000"
"Chu Judy (D-CA)","California","$1000"
"Combee Neil (R-FL)","Florida","$1000"
"Dayton Margaret (R-UT)","Utah","$1000"
"Dosev Cris (R-FL)","Florida","$1000"
"Dunn Neal (R-FL)","Florida","$1000"
"Epley James (R-SC)","South Carolina","$1000"
"Eshoo Anna (D-CA)","California","$1000"
"Fulford Jonathan (D-ME)","Maine","$1000"
"Glisson Vickie (R-KY)","Kentucky","$1000"
"Goodrich Grant (D-OH)","Ohio","$1000"
"Hill Judson (R-GA)","Georgia","$1000"
"Johns Jimmy (R-FL)","Florida","$1000"
"Joshi Yatish (D-IN)","Indiana","$1000"
"Kline Danner (D-AL)","Alabama","$1000"
"Levenson Stewart (R-NH)","New Hampshire","$1000"
"Lynch Stephen (D-MA)","Massachusetts","$1000"
"Manjarres Javier (R-FL)","Florida","$1000"
"Moreno Dominick (D-CO)","Colorado","$1000"
"Morin Will (D-SC)","South Carolina","$1000"
"Murphy Tim (R-PA)","Pennsylvania","$1000"
"Neal Rick (D-OH)","Ohio","$1000"
"Nguyen Danny (R-TX)","Texas","$1000"
"Noem Kristi (R-SD)","South Dakota","$1000"
"O'Donnell James (R-NY)","New York","$1000"
"Panda Chetan (D-TX)","Texas","$1000"
"Pingree Chellie (D-ME)","Maine","$1000"
"Polis Jared (D-CO)","Colorado","$1000"
"Rutherford John (R-FL)","Florida","$1000"
"Sanborn Andy (R-NH)","New Hampshire","$1000"
"Scott David (D-GA)","Georgia","$1000"
"Sires Albio (D-NJ)","New Jersey","$1000"
"Spearman Pat (D-NV)","Nevada","$1000"
"Stovall Robert (R-TX)","Texas","$1000"
"Taylor Kerith Strano (D-PA)","Pennsylvania","$1000"
"Walker Rick (R-TX)","Texas","$1000"
"Phillips Dean (D-MN)","Minnesota","$948"
"Eastman Kara (D-NE)","Nebraska","$943"
"Salas Andrew (R-NM)","New Mexico","$919"
"Langevin Jim (D-RI)","Rhode Island","$900"
"Min Dave (D-CA)","California","$900"
"Ocasio-Cortez Alexandria (D-NY)","New York","$859"
"Hulings Jay (D-TX)","Texas","$825"
"Brady Robert A (D-PA)","Pennsylvania","$800"
"Spalding Carla (R-FL)","Florida","$760"
"Brown Christine (D-WA)","Washington","$756"
"Bloom Stephen (R-PA)","Pennsylvania","$750"
"Cobb Alan Earl (R-KS)","Kansas","$750"
"Courtney Joe (D-CT)","Connecticut","$750"
"Dubberly Shannon (R-TX)","Texas","$750"
"Haggman Matt (D-FL)","Florida","$750"
"Mustafa Sameena (D-IL)","Illinois","$750"
"Reyes Carlos (R-FL)","Florida","$750"
"Soto Darren (D-FL)","Florida","$750"
"Craig Angie (D-MN)","Minnesota","$702"
"Murphy Stephanie (D-FL)","Florida","$700"
"Powell Jon (D-TX)","Texas","$700"
"Learned Andrew (D-FL)","Florida","$687"
"Gray Jim (D-KY)","Kentucky","$665"
"Lara Damian (D-NM)","New Mexico","$650"
"O'Halleran Tom (D-AZ)","Arizona","$650"
"Keirstead Hans (D-CA)","California","$635"
"Newman Marie (D-IL)","Illinois","$600"
"Walker Tami (D-TX)","Texas","$600"
"Carmona Arturo (D-CA)","California","$587"
"Hagan Mallory (D-AL)","Alabama","$568"
"Sweeney Mike (R-TX)","Texas","$560"
"Plummer Letitia (D-TX)","Texas","$559"
"Neguse Joseph (D-CO)","Colorado","$555"
"Johnson Sam (D-TX)","Texas","$550"
"Murtaugh Morgan (R-CA)","California","$550"
"Carlson Kristen (D-FL)","Florida","$543"
"Miller Aruna (D-MD)","Maryland","$525"
"Hoagenson Renee (D-MO)","Missouri","$523"
"Coleman Linda (D-NC)","North Carolina","$507"
"Leeder Jennie Lou (D-TX)","Texas","$506"
"McDowell Jan (D-TX)","Texas","$506"
"Dean Madeleine (D-PA)","Pennsylvania","$502"
"Ashford Brad (D-NE)","Nebraska","$500"
"Bacon Kevin (R-OH)","Ohio","$500"
"Birkenstock Veronica (R-TX)","Texas","$500"
"Cadien Tawana (D-TX)","Texas","$500"
"Canseco Quico (R-TX)","Texas","$500"
"Cicilline David (D-RI)","Rhode Island","$500"
"Clegg Dave (D-NY)","New York","$500"
"Crossey Michael J (D-PA)","Pennsylvania","$500"
"Cullop Ben (D-VA)","Virginia","$500"
"DeLauro Rosa (D-CT)","Connecticut","$500"
"Diganvker Jitendra (R-IL)","Illinois","$500"
"Greenfield Theresa (D-IA)","Iowa","$500"
"Hassett Doug (R-CA)","California","$500"
"Hill Shak (R-VA)","Virginia","$500"
"Hopkins Randy (D-UT)","Utah","$500"
"Jones Mary (R-VA)","Virginia","$500"
"Kaufman Joe (R-FL)","Florida","$500"
"Love Shirley (D-WV)","West Virginia","$500"
"Lowey Nita M (D-NY)","New York","$500"
"Madden Patrick (D-NY)","New York","$500"
"Malek Luke (R-ID)","Idaho","$500"
"Mapp Chris (R-TX)","Texas","$500"
"Matheny Judd (R-TN)","Tennessee","$500"
"Mcintosh Elijah (D-OK)","Oklahoma","$500"
"Morganelli John (D-PA)","Pennsylvania","$500"
"Mullins Thomas E (R-NM)","New Mexico","$500"
"Nelson Carla (R-MN)","Minnesota","$500"
"Olson Craig (D-ME)","Maine","$500"
"Prejean Christina (D-CA)","California","$500"
"Rhodes Gareth (D-NY)","New York","$500"
"Ruppersberger Dutch (D-MD)","Maryland","$500"
"Sabato Antonio Jr (R-CA)","California","$500"
"Scott Zach (D-OH)","Ohio","$500"
"Spiers Jon (R-TX)","Texas","$500"
"Tanoos William (D-IN)","Indiana","$500"
"Van Houten Tracy (D-CA)","California","$500"
"Weber Linda (D-NJ)","New Jersey","$500"
"Whittaker Malcolm (R-TX)","Texas","$500"
"Lucas Conrad (R-WV)","West Virginia","$475"
"Bourdeaux Carolyn (D-GA)","Georgia","$449"
"Methvin Mimi (D-LA)","Louisiana","$405"
"Lieu Ted (D-CA)","California","$400"
"Mitchell Danielle (D-TN)","Tennessee","$350"
"Beal Brent (D-TX)","Texas","$346"
"Wolff Denny (D-PA)","Pennsylvania","$320"
"Richardson David (D-FL)","Florida","$310"
"Mazeski Kelly (D-IL)","Illinois","$300"
"Isner Tabitha (D-AL)","Alabama","$277"
"Hayes Jahana (D-CT)","Connecticut","$271"
"Allen Kathryn (D-UT)","Utah","$260"
"Phoenix Jess (D-CA)","California","$260"
"Brown Lisa (D-WA)","Washington","$258"
"Kohl Dan (D-WI)","Wisconsin","$258"
"Crowe Derrick (D-TX)","Texas","$255"
"Pappas Chris (D-NH)","New Hampshire","$255"
"Adams Denise Darcel (D-NC)","North Carolina","$250"
"Angle Sharron (R-NV)","Nevada","$250"
"Bieda Steve (D-MI)","Michigan","$250"
"Bliatout Bobby (D-CA)","California","$250"
"Bunny Sean (D-NY)","New York","$250"
"Chen Jay (D-CA)","California","$250"
"Davidson Margo (D-PA)","Pennsylvania","$250"
"Deen Sam (R-TX)","Texas","$250"
"Dunn Morgan (R-MS)","Mississippi","$250"
"Emert Jason (R-TN)","Tennessee","$250"
"Franks Trent (R-AZ)","Arizona","$250"
"Garcia Roel (D-TX)","Texas","$250"
"Helmer Daniel (D-VA)","Virginia","$250"
"Hernandez Sara (D-CA)","California","$250"
"Jennings Adam (D-MN)","Minnesota","$250"
"Johnson Kevin (D-PA)","Pennsylvania","$250"
"Linsenmayer Ray (D-PA)","Pennsylvania","$250"
"Livengood Marla (R-CA)","California","$250"
"Lutz Mary Ann (D-CA)","California","$250"
"Mantey Dale S (D-TX)","Texas","$250"
"McPherson Bruce (R-GA)","Georgia","$250"
"Melson Boyd (D-NY)","New York","$250"
"Mills Thomas (D-NC)","North Carolina","$250"
"Mullen Michael (I-MA)","Massachusetts","$250"
"Pelletier Paul (D-VA)","Virginia","$250"
"Rackleff Bob (D-FL)","Florida","$250"
"Shipp Brett (D-TX)","Texas","$250"
"Suddarth John (D-VA)","Virginia","$250"
"Volpato Jack (R-NM)","New Mexico","$250"
"Walker Paul (D-KY)","Kentucky","$250"
"Wells Bill (R-CA)","California","$250"
"Wilson Mary (D-TX)","Texas","$250"
"Zmrhal Eric K (R-TX)","Texas","$250"
"St John Brendan (I-CA)","California","$249"
"Grijalva Raul M (D-AZ)","Arizona","$238"
"Kennedy Rick (D-TX)","Texas","$207"
"Hartman Christina (D-PA)","Pennsylvania","$200"
"Spoerer Carl (D-IL)","Illinois","$200"
"King Jess (D-PA)","Pennsylvania","$180"
"Schakowsky Jan (D-IL)","Illinois","$171"
"Adia Vanessa (D-TX)","Texas","$157"
"Williams Vangie (D-VA)","Virginia","$155"
"Carrillo Wendy (D-CA)","California","$150"
"Dove Jeff (R-VA)","Virginia","$150"
"Balter Dana (D-NY)","New York","$137"
"Amatul-Wadud Tahirah (D-MA)","Massachusetts","$125"
"Martin Henry (D-MO)","Missouri","$125"
"Myers Cathy (D-WI)","Wisconsin","$125"
"Shamel Hayden (D-AR)","Arkansas","$125"
"Bush Diane Mitsch (D-CO)","Colorado","$109"
"Westbrook Brianna (D-AZ)","Arizona","$105"
"Perry Paul (D-PA)","Pennsylvania","$103"
"Flores Yolie (D-CA)","California","$100"
"Freeman April (D-FL)","Florida","$100"
"Holbrook Mark (R-ME)","Maine","$100"
"Perri Chris (D-TX)","Texas","$100"
"Ramsey George (D-IA)","Iowa","$100"
"Smith Carlton (D-MS)","Mississippi","$100"
"Radinovich Joe (D-MN)","Minnesota","$96"
"Wild Susan (D-PA)","Pennsylvania","$93"
"Fagan Linsey (D-TX)","Texas","$84"
"Denney Audrey (D-CA)","California","$75"
"Glenn Darryl (R-CO)","Colorado","$75"
"Hanson Ben (D-ND)","North Dakota","$75"
"Kanew Justin (D-TN)","Tennessee","$65"
"Castor Kathy (D-FL)","Florida","$59"
"Fershee Kendra (D-WV)","West Virginia","$55"
"Palmer Susan (D-OH)","Ohio","$55"
"Burch Lorie (D-TX)","Texas","$54"
"Ghorbani Shireen (D-UT)","Utah","$54"
"Horton Kyle (D-NC)","North Carolina","$54"
"Barzee Flores Mary (D-FL)","Florida","$53"
"Matta Tatiana (D-CA)","California","$51"
"Baake David (D-NM)","New Mexico","$50"
"Cargas James (D-TX)","Texas","$50"
"Fleenor Jessee Carlton (D-LA)","Louisiana","$50"
"Matiella Mary Sally (D-AZ)","Arizona","$50"
"Trevino Rick (D-TX)","Texas","$50"
"Shalala Donna (D-FL)","Florida","$40"
"Vaid Omar (D-NY)","New York","$36"
"Brill David (D-AZ)","Arizona","$35"
"Welder Brent (D-KS)","Kansas","$32"
"Canova Tim (I-FL)","Florida","$31"
"Krantz Catherine (D-TX)","Texas","$31"
"Heinz Matt (D-AZ)","Arizona","$30"
"L'Italien Barbara (D-MA)","Massachusetts","$30"
"Jammal Sam (D-CA)","California","$25"
"Osmack Mark (D-MO)","Missouri","$25"
"Rittereiser Jason (D-WA)","Washington","$25"
"Cunningham Joe (D-SC)","South Carolina","$23"
"Bush Cori (D-MO)","Missouri","$21"
"Jacobsen Leann (D-IA)","Iowa","$20"
"Nolan Rick (D-MN)","Minnesota","$17"
"Lake Jeannine Lee (D-IN)","Indiana","$15"
"Zimmerman Jennifer (D-FL)","Florida","$15"
"Holguin Eric (D-TX)","Texas","$14"
"Sagan Greg (D-TX)","Texas","$12"
"Vilela Amy (D-NV)","Nevada","$11"
"Bera Ami (D-CA)","California","$10"
"Keady Jim (D-NJ)","New Jersey","$10"
"Khorasani Ali (D-TX)","Texas","$10"
"Marshall Jennifer (D-NC)","North Carolina","$10"
"Thornton Dee (D-IN)","Indiana","$10"
"Velazquez Nydia (D-NY)","New York","$9"
"Huffstetler Roger Dean (D-VA)","Virginia","$8"
"Longjohn Matt (D-MI)","Michigan","$7"
"Wood Dan (D-TX)","Texas","$7"
"Anderson Jeramey (D-MS)","Mississippi","$5"
"Dady Sara (D-IL)","Illinois","$5"
"Jaffe Stephen (D-CA)","California","$5"
"Kier Grant (D-MT)","Montana","$5"
"Meng Grace (D-NY)","New York","$5"
"Palzewicz Tom (D-WI)","Wisconsin","$5"
"Phillips Mariah (D-TN)","Tennessee","$5"
"Trundle Ryan (D-LA)","Louisiana","$5"
"Clark Anthony (D-IL)","Illinois","$4"
"Richardson Chardo (D-FL)","Florida","$4"
"Smith Sarah (D-WA)","Washington","$4"
"Adams Alma (D-NC)","North Carolina","$3"
"Hall Mel (D-IN)","Indiana","$3"
"Levin Andy (D-MI)","Michigan","$3"
"Pressley Ayanna (D-MA)","Massachusetts","$3"
"Coleman Bonnie Watson (D-NJ)","New Jersey","$2"
"Frankel Lois (D-FL)","Florida","$2"
"Hoyos Renee (D-TN)","Tennessee","$2"
"Benac David (D-MI)","Michigan","$1"
"Davidson Rob (D-MI)","Michigan","$1"
"Desai Chintan (D-AR)","Arkansas","$1"
"Ellis Kathryn (D-MO)","Missouri","$1"
"Enoch Vanessa (D-OH)","Ohio","$1"
"Friedenberg Marc (D-PA)","Pennsylvania","$1"
"Gasque Dorothy (D-WA)","Washington","$1"
"Hepburn Michael (D-FL)","Florida","$1"
"Jacob Peter (D-NJ)","New Jersey","$1"
"Koble Clint (D-NV)","Nevada","$1"
"Linderman Hank (D-KY)","Kentucky","$1"
"Mccall Josh (D-GA)","Georgia","$1"
"McCollum Betty (D-MN)","Minnesota","$1"
"Nygard Dotty (D-CA)","California","$1"
"Reed Wendy (D-CA)","California","$1"
"Rowe Courtney (D-IA)","Iowa","$1"
"Selmont Ges (D-FL)","Florida","$1"
"Singer James (D-UT)","Utah","$1"
"Tsongas Niki (D-MA)","Massachusetts","$1"
"Wadkins Randy (D-MS)","Mississippi","$1"
"Babinec Martin (I-NY)","New York","-$1000"
"Hinojosa Ruben (D-TX)","Texas","-$1000"
"Levin Sander (D-MI)","Michigan","-$1000"
"Pitts Joe (R-PA)","Pennsylvania","-$1000"
"Baugh Scott (R-CA)","California","-$1450"
"LoBiondo Frank (R-NJ)","New Jersey","-$1500"
"Black Diane (R-TN)","Tennessee","-$1750"
"Tlaib Rashida (D-MI)","Michigan","-$2359"
"Birman Igor A (R-CA)","California","-$5200"